"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"81",1319.73502753998,-0.365541955564868,0.35799186729735,-1.02109011113721,0.307211747807315,0.679661921353116
"82",9402.09196218868,0.285785034022314,0.282170112779899,1.01281114150184,0.311150377926169,0.681488114144441
"83",1850.00777284442,0.242465075741398,0.260746589014248,0.929887814287571,0.352429172917741,0.711960194671639
"84",1616.15855151401,-0.00102703040126258,0.234184353094074,-0.00438556371377219,0.996500837639031,0.997781194590843
"85",1028.6973736365,0.191945783288448,0.263899686740232,0.727343732989685,0.467015413916401,0.776706545892266
"86",25262.7367376941,0.293059245592399,0.241363227503678,1.21418348860923,0.224677664166957,0.616381963549234
"87",2419.21457259662,-0.258923123102268,0.248485183727026,-1.04200628471559,0.297408765188477,0.67608227986992
"88",2795.90653600637,0.136525095441661,0.18201765793434,0.750065114511638,0.453215488877682,0.770564102871616
"89",5511.21678929601,0.17923973972083,0.212407454614992,0.843848630669384,0.398753996552813,0.73968550164656
"90",965.856565221895,0.144270386382243,0.218671496682789,0.659758535386649,0.509408796197744,0.80162458246252
"91",499.024570643138,-0.138305018531664,0.323071707669387,-0.428093872810422,0.668582777511754,0.878870655475522
"92",993.769993060628,0.182190391818877,0.357928352057557,0.509013579873045,0.610742705460524,0.851605185552021
"93",558.040304119686,-0.112561125955811,0.26674382343005,-0.421982126927595,0.673038063241382,0.880449033092435
"94",4955.41195201058,0.544021253704489,0.284336224456573,1.91330265689582,0.0557093178052047,0.441078753566709
"95",641.926132162816,0.499690564765418,0.40214127290977,1.24257468314508,0.214024603957443,0.612309569845199
"96",661.024702176271,0.334442198458318,0.404969616743914,0.825845161292199,0.408891931947638,0.745331759082688
"97",511.936195706103,-0.550807032952426,0.615534726619107,-0.894843148781863,0.370870940873654,0.722684533652037
"98",615.766638604384,0.410254787151108,0.621553208460412,0.660047734557287,0.509223197241971,0.80162458246252
"99",344.58394944381,-0.219026800317149,0.58446931682383,-0.374744736827935,0.70785031756058,0.892439823296429
"100",2887.56270844388,0.3993216769951,0.285464377357713,1.39884941403639,0.161858144684126,0.576337926940515
"101",172.692507892745,-0.197857499577464,0.500669132942047,-0.395186135032547,0.692705524324899,0.888824179124861
"102",43.7709357010562,-0.34456171532476,0.742274209147906,-0.464197342543128,0.642506364984799,0.868175738458524
"103",2138.01347172507,0.449240793602842,0.3678492722821,1.22126323865152,0.221986367357052,0.616381963549234
"104",416.832611808723,0.333067910766206,0.391936510038648,0.849800674944426,0.395435914338736,0.737502783407598
"105",1310.01004901489,0.23419907158133,0.254225785943912,0.921224692891694,0.356933128846035,0.713866257692071
"106",789.983942561654,0.602253788406232,0.277737750050699,2.16842610806883,0.0301262810514301,0.378339139957571
"107",1773.9472630431,0.616325039907268,0.318807495093357,1.93322004467552,0.0532090964911156,0.436993760953931
"108",540.147582699382,-0.146851602268498,0.309495344818776,-0.474487273320658,0.635152471277313,0.864451005946744
"109",1800.47496818848,0.26079745885556,0.245156218176173,1.06380111749051,0.287418804997547,0.665311752082891
"110",1205.72883686485,0.142725276050474,0.187776758650875,0.760079559770424,0.447207029873001,0.766677112244872
"111",2399.41557164485,0.353548306064022,0.229597948181215,1.53985829953923,0.123594897398752,0.550648123572422
"112",130.130314313237,-0.187068010811784,0.355607094897843,-0.526052526779657,0.598851711802535,0.84504353720808
"113",313.850428822176,-0.64604331338983,0.309908077859963,-2.08462882881599,0.0371030055424732,0.399365733894976
"114",234.59935616478,-0.508225788334477,0.449161157522157,-1.13149986329663,0.257844760932274,0.64220446573473
"115",4474.69328684925,0.0108567652742287,0.160526481196275,0.0676322385772238,0.946078391472032,0.983101947833208
"116",3938.12279988131,0.482751746155958,0.245385186087971,1.96732228971186,0.049146066932908,0.421638288471444
"117",2881.76465728227,-0.041700969422557,0.227406119287778,-0.183376637151023,0.854502505885601,0.951776855714875
"118",2965.84345795789,-0.176602345438884,0.334346000814392,-0.528202356267817,0.597358894159717,0.84504353720808
"119",292.282509396031,0.521144308678545,0.260727059828999,1.99881174213503,0.0456287268339739,0.417107161231504
"120",193.746892057327,-0.524995326742891,0.324387881664297,-1.6184184318149,0.105572452431993,0.52694385480206
"121",374.678110981406,-0.100802806262557,0.230144452308709,-0.437997984532526,0.661387744453917,0.875215589687017
"122",541.516659791186,-0.208233529841535,0.308353626090582,-0.675307543749671,0.499480392111988,0.797025642198502
"123",1198.55172738443,-0.00327060825587256,0.28434331962184,-0.0115023214198324,0.990822677691324,0.996693885320606
"124",5500.7947523368,0.200801340801599,0.292044706109081,0.68757055547036,0.49172325562663,0.791834118552791
"125",813.581002113287,-0.141820383191225,0.222283480700652,-0.638015846900536,0.523463364507413,0.812176612079693
"126",482.62483167238,-0.0575994851257041,0.269737611017934,-0.213538945897591,0.830906615122821,0.943191611995472
"127",1158.0381666982,0.39017704622688,0.320746532546523,1.21646536013694,0.223807698929999,0.616381963549234
"128",13418.3750926543,0.0257054797276401,0.296882106185714,0.0865848065344836,0.931001543169204,0.980279952860784
"129",308.754104491701,0.135080184745499,0.371972931463031,0.363145200416079,0.716496420931942,0.895486705760712
"130",9311.99767319392,0.378277138524873,0.264024216679354,1.43273652425707,0.151933147420895,0.569254121598601
"131",107.04176471215,-0.771541755647848,0.476796110771298,-1.61817963321838,0.105623890744596,0.52694385480206
"132",632.652886455624,0.149010061833489,0.224752733271552,0.66299554921742,0.507333404609007,0.801617313687886
"133",2374.78212237435,-0.0397313865383055,0.179041797628884,-0.221911235613599,0.824382983834658,0.93896153753606
"134",1214.01033650858,0.191363658289731,0.207717609942329,0.921268342837479,0.356910344741707,0.713866257692071
"135",59.8605044705473,0.21801162264617,0.566537919558723,0.384813822905234,0.700375357119079,0.890003422253404
"136",1727.29930856336,-0.042427896798625,0.209173206848208,-0.202836192253886,0.839263068564625,0.946434270906113
"137",688.510227221813,0.423747311459678,0.300167801341667,1.41170142022443,0.158037895011464,0.572632200703826
"138",1734.41685789014,0.167047077420052,0.329222025211728,0.507399458807842,0.61187456536196,0.852261728059078
"139",417.515674155646,0.00756882737706132,0.250922366026482,0.0301640204375504,0.975936242997387,0.991148111357947
"140",4014.20591291003,0.172358172821275,0.240110261165686,0.717829267206289,0.472862565151778,0.779510041565808
"141",346.2716536846,0.262517416534861,0.281431968911065,0.932791741999358,0.350927505783739,0.711061128218536
"142",73.3959672817162,0.648805309248724,0.39506328724322,1.64228195886319,0.100531584197533,0.520318575338083
"143",681.8302642938,0.347490003659637,0.279024549838687,1.24537430079372,0.212994195368774,0.612309569845199
"144",265.988919618768,-0.203608579083539,0.342616123095443,-0.594276116500271,0.552327450165265,0.82646160961792
"145",613.231039686869,-0.261356542152706,0.223333659231063,-1.17025146613616,0.241899786944197,0.627546018170092
"146",551.456385357599,-0.183978378181164,0.250806349525028,-0.733547529915326,0.463224549766259,0.775132290243952
"147",506.339125283644,-0.296804979470987,0.504810297253966,-0.587953496760124,0.556563506999138,0.82646160961792
"148",676.849825030569,-0.173579739435274,0.350292510240907,-0.495527978362706,0.62022747755538,0.857718942861712
"149",289.353600655447,-0.195928161856766,0.324035439209442,-0.60465041211164,0.5454113030263,0.823751012350245
"150",807.106021523462,-0.031768585204294,0.314617288734839,-0.100975332067872,0.919570042230525,0.973873540438044
"151",2600.70460042823,0.434583506977882,0.39548759893466,1.09885495309723,0.271831338033099,0.65307056864101
"152",3186.65037295134,0.618855279192146,0.302721057662831,2.04430865817542,0.0409230644388175,0.410599667718099
"153",2442.79778275636,-0.722129204490504,0.334386748673487,-2.15956286352612,0.0308065259053075,0.383149974925175
"154",313.743813309036,-0.0503699510024662,0.302830416848692,-0.166330553999909,0.867896822325653,0.95699773120942
"155",5598.67883802436,0.217350865103043,0.300983480471583,0.722135529705804,0.470211155860683,0.779342206788867
"156",317.930604378925,-0.287139623469192,0.424239620297237,-0.676833585858889,0.498511546088915,0.796465369794269
"157",770.204287415962,0.184282102280667,0.210073430209405,0.877227082439561,0.380363308813723,0.728164350649786
"158",4219.3381669751,0.470209427977234,0.443015344226258,1.06138406740397,0.288515394591024,0.666653253451662
"159",11814.30020763,0.292096676029213,0.305884646480546,0.954924280737933,0.339615989875294,0.704745513625901
"160",1137.93705970473,-1.19582040019386,0.234337913055739,-5.10297452341578,3.3435602852954e-07,7.60758304913094e-05
"161",7922.93879504679,0.496782679438476,0.403152039537075,1.23224647457796,0.217857027514557,0.613744342626589
"162",91530.2869977959,0.386891156467907,0.33092058018938,1.16913597893034,0.242348850087369,0.627546018170092
"163",46091.9229777995,0.294688037085151,0.313361568818155,0.940408992068073,0.347007811554756,0.709421889584458
